0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,target
157833.0782,4.013118,34.024038,43.242068,57.748729,-26.904933,-38.526082,-134.40075,145214.4726,3.603598,32.310724,42.024511,56.899074,-24.752914,-34.913927,-121.703965,15332.9995,3.456787,3.056957,3.657975,4.458495,-3.04853,-4.143833,-6.989255,14933.5947,3.318681,2.985992,3.641141,4.511967,-2.947473,-4.082311,-6.43745,4271.6733,2.254029,1.005998,1.700947,2.390436,-0.857074,-1.267228,-2.370734,3851.6211,2.155286,0.901936,1.52054,2.113873,-0.748802,-1.07861,-2.034473,23061.0253,3.778843,4.729925,5.769594,6.529096,-4.922706,-7.000003,-9.196745,23935.8858,3.743413,4.929586,6.250867,7.118737,-5.207271,-7.613175,-11.846775,104167.8164,3.566159,22.726362,28.61284,42.129929,-17.108083,-24.014038,-87.383611,86652.4453,3.51243,18.086612,22.017055,32.296045,-13.776959,-18.870165,-68.332614,18592.9707,3.785544,3.640444,4.269512,5.863805,-3.754704,-5.156935,-9.764379,14796.4712,3.687647,2.874955,3.4008,4.365579,-2.959609,-3.967945,-7.450281,4968.1011,2.328898,1.136304,1.941577,3.106964,-0.994555,-1.539545,-3.226942,5063.0166,2.296281,1.139431,1.868055,2.773857,-0.96647,-1.399136,-2.844147,27581.9902,4.255845,5.508984,6.449956,7.80126,-6.1125,-9.131672,-14.86103,24374.9287,4.097473,4.931192,5.771799,7.029343,-5.312228,-7.748358,-13.138753,5.0
156834.9727,3.986465,33.979044,43.505791,58.337405,-26.914909,-37.433868,-142.904638,145154.6328,3.593002,32.093661,42.645549,62.764747,-24.840077,-36.201113,-137.016121,15254.4844,3.452124,3.019302,3.700844,4.634541,-3.074844,-4.099928,-6.500087,14845.9478,3.316601,2.960872,3.67123,4.437826,-2.959206,-3.988137,-6.619282,4242.3567,2.25068,1.014781,1.700012,2.531654,-0.853902,-1.28606,-2.336425,3818.0889,2.147717,0.908324,1.530728,2.077626,-0.753261,-1.081496,-1.93219,22866.2207,3.762437,4.637229,5.840018,6.478907,-4.97528,-7.121547,-10.024843,23781.5108,3.734649,4.851674,6.349537,7.528097,-5.230806,-7.781539,-11.722647,104169.2969,3.556459,22.788949,28.760784,43.085241,-17.060941,-23.364863,-78.737011,86583.582,3.503403,18.147922,22.253122,32.50965,-13.841361,-19.106439,-62.821672,18462.6289,3.776354,3.604509,4.221424,5.734301,-3.74385,-5.175437,-8.953939,14650.0532,3.665027,2.856958,3.430449,4.609689,-2.976652,-4.00489,-7.028329,4946.3718,2.329304,1.148415,1.969481,2.996697,-0.990246,-1.543271,-2.92963,5031.6824,2.292004,1.147573,1.87748,2.622334,-0.974852,-1.439039,-2.796795,27305.9599,4.229184,5.441143,6.518967,8.182485,-6.061251,-9.182442,-15.652393,24157.0567,4.076078,4.859244,5.802192,7.364884,-5.304348,-7.935055,-12.339434,5.0
157451.8086,4.006567,34.228499,43.151949,54.939303,-26.955129,-38.686758,-150.009056,145370.6328,3.600148,32.224566,42.613737,52.373155,-24.652637,-36.022138,-162.159139,15358.8271,3.448101,3.03312,3.742995,4.611725,-3.069266,-4.19717,-7.433375,14972.5395,3.315066,2.974393,3.713642,4.616967,-2.959806,-4.045716,-6.370211,4281.8305,2.255501,1.016355,1.709136,2.310731,-0.864049,-1.272507,-2.356507,3833.6478,2.148997,0.910622,1.520318,2.019807,-0.752945,-1.122243,-2.194672,23020.5605,3.761429,4.659409,5.906064,6.502491,-4.962141,-7.12874,-9.509584,24054.3331,3.746551,4.89514,6.347214,7.337015,-5.240814,-7.956889,-12.054902,103586.4688,3.549481,22.810074,28.832477,41.744058,-16.962988,-24.311576,-90.036271,86491.1445,3.508221,18.118022,22.214852,34.019055,-13.800679,-18.726939,-57.660362,18701.4736,3.788539,3.659031,4.254462,5.911577,-3.759287,-5.249114,-9.032159,14771.562,3.665273,2.876807,3.39219,4.704775,-2.988932,-4.136341,-7.365835,4981.2095,2.332404,1.145684,1.970444,2.989668,-1.00574,-1.550522,-3.011069,5063.5225,2.294637,1.146574,1.894569,2.818103,-0.978189,-1.466518,-3.149682,27623.4443,4.248792,5.513819,6.524617,8.046965,-6.149405,-9.352611,-14.552654,24368.5845,4.082794,4.889103,5.891539,7.02426,-5.350957,-8.044021,-11.952164,5.0
156930.2422,3.99371,34.13834,43.306861,59.002653,-26.878944,-37.428691,-145.986958,144861.6171,3.594321,32.253022,42.760642,60.925539,-24.694007,-34.575822,-152.562666,15289.1357,3.440847,3.002722,3.67081,4.588811,-3.063247,-4.12416,-6.692913,14884.4688,3.302077,2.953332,3.656725,4.587505,-2.962264,-4.094105,-6.845546,4249.2024,2.248504,0.996883,1.708941,2.289161,-0.860038,-1.268588,-2.172495,3832.3623,2.152308,0.900175,1.552369,2.094298,-0.753009,-1.097475,-2.234413,23005.0752,3.768281,4.615446,5.872975,6.660936,-4.97166,-7.108988,-10.830801,23893.1729,3.728863,4.868632,6.339363,7.468799,-5.252314,-7.738712,-11.865284,104010.6132,3.564654,22.809837,28.853619,49.710453,-16.950433,-23.246831,-85.960569,86428.8906,3.505948,18.192151,22.170664,32.350474,-13.904797,-18.536796,-61.349861,18570.6177,3.766216,3.626415,4.22287,5.762672,-3.762067,-5.178523,-9.308477,14761.3228,3.669291,2.854587,3.413649,4.650879,-2.980107,-4.156686,-7.135785,4949.8157,2.324987,1.132163,1.99268,2.96432,-0.997711,-1.527471,-2.945664,5042.4965,2.293528,1.139153,1.907559,2.898129,-0.978052,-1.437769,-2.964546,27588.5107,4.241921,5.479707,6.52946,8.247335,-6.124519,-9.289136,-14.490883,24343.2441,4.086713,4.854242,5.882864,7.302022,-5.334068,-7.800549,-12.194094,5.0
157027.6015,3.996654,33.984878,43.427501,56.945813,-26.920114,-38.595492,-178.259927,145101.6172,3.596321,32.256541,42.270043,57.03494,-24.724763,-35.444297,-128.129376,15320.9688,3.433695,3.050144,3.661511,4.687824,-3.101575,-4.144877,-8.189287,14924.7862,3.297003,2.998055,3.66619,4.516492,-2.985297,-4.101192,-6.484287,4256.7805,2.249228,1.005199,1.711044,2.244921,-0.860148,-1.278789,-2.208349,3828.0,2.148001,0.901554,1.513566,2.114021,-0.753676,-1.122297,-2.217311,22988.6494,3.749829,4.691513,5.868695,6.605125,-4.984338,-7.079267,-9.352952,23958.1269,3.723253,4.903638,6.385121,7.517536,-5.277862,-7.828188,-11.0397,104282.2149,3.566342,22.772949,28.675016,38.592664,-17.085051,-23.323457,-89.84799,86797.5937,3.521106,18.091419,22.024082,33.998337,-13.763113,-19.386695,-60.799065,18611.3399,3.768155,3.650483,4.269668,5.975229,-3.787691,-5.287865,-8.912425,14752.4248,3.650521,2.884426,3.417111,4.76518,-3.016852,-4.023486,-7.367623,4973.5803,2.330692,1.143583,1.978648,2.83608,-0.99606,-1.516827,-2.795446,5049.3797,2.290605,1.146855,1.873926,2.740918,-0.976831,-1.465188,-3.217556,27553.9736,4.223469,5.490038,6.480378,7.87314,-6.136354,-9.084841,-14.963583,24348.6694,4.074791,4.919674,5.842948,6.914759,-5.328508,-7.861246,-12.568703,5.0
156633.8984,3.980107,33.972846,43.405065,54.632951,-26.994838,-38.149181,-172.820433,144886.0703,3.589187,32.20195,42.938211,61.952332,-24.775035,-35.693854,-148.434694,15330.501,3.444593,3.06674,3.675759,4.750374,-3.089956,-4.196533,-7.259684,14931.5283,3.310143,2.997535,3.622291,4.407771,-2.982987,-4.05557,-7.169885,4284.4824,2.271291,1.004489,1.667192,2.171002,-0.86193,-1.231631,-2.554665,3855.342,2.166098,0.908975,1.524026,2.264372,-0.756358,-1.094306,-2.204255,23073.3779,3.778872,4.739118,5.848911,6.572563,-5.006434,-7.062174,-9.240957,24014.2998,3.75186,4.926998,6.302562,7.367398,-5.285248,-7.696549,-11.423708,104541.0352,3.569277,22.784021,28.689534,42.720994,-16.975805,-24.395314,-83.190823,86548.1094,3.50589,18.033728,22.096827,33.37259,-13.846313,-19.294762,-69.309387,18546.9443,3.769623,3.65795,4.286923,5.866313,-3.771543,-5.170084,-9.811751,14771.4633,3.671693,2.898577,3.412571,4.537859,-2.991022,-4.084487,-6.938213,4974.9941,2.339532,1.142087,1.967566,3.199104,-0.999313,-1.541172,-2.995284,5073.063,2.307899,1.153632,1.870844,2.975956,-0.983473,-1.434105,-2.861215,27619.1309,4.257239,5.540895,6.466359,8.498936,-6.150688,-9.135227,-15.023776,24353.2134,4.089608,4.952226,5.824536,7.357364,-5.359943,-7.871749,-11.681178,5.0
156385.1914,3.978982,34.093881,43.491668,55.414215,-26.8922,-40.106348,-143.050572,145388.5273,3.594551,32.369548,42.190973,56.804878,-24.706977,-36.122142,-144.504506,15334.6235,3.43737,3.036826,3.702806,4.729381,-3.08756,-4.255266,-7.066035,14886.1992,3.289347,2.980511,3.741224,4.667881,-2.980658,-4.071794,-6.744488,4247.6809,2.248057,1.002659,1.723018,2.439495,-0.868352,-1.326465,-2.534197,3841.6799,2.156516,0.905111,1.5466,2.087032,-0.756351,-1.153716,-2.053369,23025.9092,3.755552,4.678091,5.918896,6.671763,-4.985961,-7.192444,-9.296197,23953.4267,3.722185,4.897028,6.363466,7.611641,-5.274241,-7.952522,-13.026087,104187.4258,3.562956,22.819392,28.515962,38.180844,-17.050017,-23.918212,-96.235251,86378.4375,3.502848,18.118997,22.270795,33.117249,-13.802608,-18.954684,-67.734134,18534.334,3.750923,3.632707,4.233255,5.698271,-3.771458,-5.220088,-8.688132,14764.1631,3.653946,2.883556,3.385606,4.666363,-3.002081,-4.039573,-7.042816,4953.4412,2.32563,1.138164,1.985628,2.852895,-1.012276,-1.56459,-2.733276,5054.0105,2.294288,1.143979,1.91217,3.081453,-0.980249,-1.445737,-3.151504,27518.0987,4.221382,5.499635,6.49857,8.07579,-6.150707,-9.344915,-15.623396,24330.7671,4.070098,4.90378,5.87116,7.006516,-5.364283,-8.008555,-13.51074,5.0
156216.6289,3.97505,34.081158,43.160402,53.930671,-27.0566,-40.206485,-146.402508,144793.8906,3.583284,32.245958,42.183857,52.485399,-24.775456,-35.696877,-122.356684,15272.9384,3.438261,3.037777,3.674463,4.470991,-3.040964,-4.165485,-7.047901,14869.3613,3.300054,2.967293,3.662437,4.521988,-2.93559,-4.00192,-6.84374,4259.7642,2.257759,1.004716,1.680892,2.276799,-0.85068,-1.269411,-2.402928,3828.9656,2.154595,0.906599,1.537732,2.151355,-0.745309,-1.086102,-2.208875,22987.4141,3.763978,4.700086,5.902966,6.537866,-4.922994,-6.977275,-9.210379,23965.8438,3.739491,4.887116,6.421566,7.547178,-5.198602,-7.661456,-11.770442,103722.9179,3.546813,22.783161,28.617494,40.347134,-17.075231,-23.693797,-89.25873,86692.3398,3.512413,18.037705,21.907345,33.088548,-13.885013,-19.466682,-68.560791,18573.5918,3.768721,3.628085,4.238198,5.83822,-3.745993,-5.110792,-8.530587,14744.9702,3.656327,2.887061,3.376601,4.724219,-2.968959,-4.042993,-6.699728,4979.7634,2.33905,1.140472,1.979821,3.138064,-0.988269,-1.546834,-3.360539,5051.1568,2.299414,1.149649,1.923983,2.989987,-0.967252,-1.418094,-2.827157,27591.0791,4.23925,5.501836,6.534893,8.449853,-6.113031,-9.050221,-16.13395,24389.5195,4.091355,4.915111,5.883728,7.212478,-5.32123,-7.874136,-14.21332,5.0
156262.7071,3.974126,34.039474,43.735405,60.491954,-27.074437,-38.448471,-145.938026,144714.4609,3.58154,32.314262,42.338912,57.023447,-24.720385,-37.213407,-150.614638,15277.1738,3.456448,3.040252,3.661398,4.801482,-3.022867,-4.130033,-6.341049,14846.9414,3.311378,2.963905,3.632055,4.501783,-2.915988,-3.985583,-6.44918,4251.4753,2.264115,0.997954,1.689519,2.4873,-0.843245,-1.247601,-2.371878,3829.8509,2.163555,0.898907,1.503676,2.114086,-0.738418,-1.092878,-1.983998,22943.8154,3.776549,4.706338,5.832558,6.874717,-4.902212,-7.132452,-9.68236,23884.7939,3.749402,4.911154,6.280916,7.50924,-5.150668,-7.826717,-12.531044,104116.3398,3.556736,22.764251,29.276947,42.92803,-17.016198,-23.185234,-74.746588,86595.4414,3.508667,18.077722,22.15871,30.305501,-13.822579,-19.218389,-62.137687,18528.0391,3.784112,3.629353,4.204749,5.754148,-3.70724,-5.24995,-9.117904,14752.0947,3.679777,2.884731,3.366074,4.980833,-2.954246,-4.087365,-7.6775,4967.8323,2.344464,1.131707,1.931095,2.938641,-0.979984,-1.559826,-3.298211,5040.6851,2.303763,1.135837,1.87255,2.961776,-0.959021,-1.44968,-3.210677,27555.0312,4.258212,5.507582,6.451587,8.030777,-6.058683,-9.237727,-15.093661,24329.9409,4.102599,4.951288,5.824212,7.000817,-5.293558,-7.929997,-13.091485,5.0
157571.2031,4.006664,34.045005,43.249183,57.403186,-27.074113,-37.889454,-152.758083,144595.6485,3.587267,32.214074,42.406585,56.851461,-24.865274,-34.43591,-139.952525,15188.3218,3.411465,3.073206,3.661844,4.904379,-3.068796,-4.317132,-7.832632,14817.4727,3.283288,2.999285,3.619318,4.433925,-2.963284,-4.167997,-6.748387,4217.7729,2.24461,0.991065,1.684733,2.326325,-0.864294,-1.297695,-2.613969,3802.4907,2.146213,0.903882,1.515106,2.136494,-0.74975,-1.093127,-2.283065,22908.7119,3.738649,4.732981,5.857577,6.497463,-4.96997,-7.164151,-9.604766,23816.1016,3.703572,4.971349,6.289197,7.671089,-5.259435,-7.819295,-13.747443,104336.4063,3.571104,22.817331,28.90233,40.045901,-17.162612,-23.549877,-75.090062,86641.5391,3.515399,18.035991,22.174673,33.789037,-13.863258,-18.457305,-60.530773,18463.0244,3.742566,3.66357,4.289872,5.966175,-3.760657,-5.301909,-9.116543,14669.5732,3.635262,2.906423,3.429413,4.808086,-2.977499,-4.083759,-7.340699,4935.6585,2.324025,1.128311,1.973302,2.991907,-1.005703,-1.537078,-3.181032,5016.8047,2.282899,1.144805,1.888512,2.852145,-0.974088,-1.487081,-3.257028,27499.3418,4.216025,5.573857,6.461913,8.509832,-6.159914,-9.234395,-15.040883,24238.497,4.058657,4.949553,5.84432,7.270229,-5.351929,-7.919859,-12.367602,5.0
156953.2578,3.999946,34.082287,43.441648,60.056505,-26.80774,-37.769504,-168.194303,145172.1953,3.600868,32.271446,42.542293,58.175384,-24.734334,-35.817083,-143.759269,15306.4355,3.451013,3.048103,3.671703,4.531842,-3.095755,-4.250971,-7.075451,14887.3662,3.312135,2.966731,3.643585,4.508018,-2.990226,-4.192157,-6.823945,4247.7575,2.264648,1.003766,1.736457,2.377739,-0.870981,-1.263594,-2.418664,3829.1777,2.162944,0.90264,1.536141,2.213964,-0.762521,-1.086277,-2.170408,23058.4873,3.783286,4.704137,5.908461,6.759475,-5.033022,-7.226886,-9.573208,23928.4941,3.744899,4.902176,6.431717,7.239461,-5.31065,-7.946848,-12.66546,103957.8398,3.56493,22.870931,28.552065,41.573015,-17.009694,-23.586758,-74.880783,86666.7305,3.524122,18.053947,21.918459,38.218142,-13.772531,-18.580479,-55.76698,18549.7027,3.783777,3.644915,4.191099,6.189706,-3.781017,-5.335215,-8.979584,14770.6641,3.674776,2.892762,3.381283,4.429216,-3.010218,-4.122443,-6.530776,4965.6968,2.344553,1.140901,2.008899,3.037333,-1.01627,-1.505771,-2.90293,5067.1043,2.308689,1.139414,1.923528,2.815229,-0.988386,-1.423059,-3.026275,27528.4883,4.250169,5.531985,6.506157,7.648217,-6.198407,-9.164014,-14.331081,24374.2207,4.101682,4.932648,5.865146,7.166763,-5.389484,-7.899415,-13.083173,5.0
157275.6211,4.002113,34.067557,43.46285,55.226447,-27.119893,-37.562605,-147.569422,144755.621,3.587511,32.169913,42.572261,59.232042,-24.820371,-36.247948,-138.386708,15228.7544,3.430372,3.022796,3.644442,4.631246,-3.047959,-4.051753,-6.297887,14869.9741,3.305494,2.951179,3.62322,4.558214,-2.936421,-4.05256,-6.14415,4238.2605,2.259206,0.997513,1.693207,2.326178,-0.848561,-1.26864,-2.428948,3803.4841,2.152321,0.89661,1.50937,2.320359,-0.743864,-1.050712,-2.109193,22888.751,3.75338,4.675959,5.788375,6.462617,-4.942195,-6.897565,-9.600401,23820.7403,3.723795,4.875351,6.209064,7.327311,-5.186928,-7.648505,-11.803356,104103.8399,3.563004,22.809306,28.360807,41.717027,-17.029314,-23.240551,-77.668832,86530.7618,3.514294,18.092195,21.960904,31.283051,-13.803214,-19.021706,-67.166709,18465.3306,3.76286,3.590108,4.214695,5.521008,-3.717937,-5.109304,-9.428574,14694.52,3.649492,2.854729,3.353904,4.766714,-2.966305,-3.98812,-7.057582,4927.3886,2.325512,1.134999,1.946707,2.893587,-0.986491,-1.522579,-3.01071,5018.0332,2.29131,1.138925,1.883117,2.759376,-0.966837,-1.423692,-2.998534,27467.8477,4.234306,5.45826,6.428346,8.000974,-6.061378,-9.105204,-13.962577,24195.5547,4.06232,4.887803,5.777977,7.299343,-5.304294,-7.681179,-13.61168,5.0
156995.8984,3.994238,33.964047,43.540436,53.501977,-26.903415,-38.639999,-136.528917,144891.5391,3.59289,32.137614,42.299299,56.604254,-24.600116,-34.930865,-138.957754,15172.6197,3.427748,3.06272,3.684947,4.6399,-3.06915,-4.154093,-6.972889,14806.5849,3.296921,2.999032,3.633456,4.569326,-2.959171,-4.068792,-6.583674,4218.6889,2.253608,1.000971,1.686779,2.359491,-0.850616,-1.288425,-2.193542,3791.3401,2.150046,0.907803,1.527841,2.137437,-0.751968,-1.087678,-2.212563,22812.0059,3.747032,4.751672,5.861922,6.60608,-4.93493,-7.103383,-9.441562,23764.5342,3.720035,4.944047,6.306061,7.395261,-5.213834,-7.754811,-11.630336,103952.3085,3.559537,22.640876,28.841154,41.049252,-16.926255,-24.737638,-76.41061,86494.3672,3.508549,17.986643,21.885006,34.316593,-13.813207,-18.432232,-67.363589,18465.3853,3.764554,3.636812,4.278196,5.757255,-3.755585,-5.145019,-8.423607,14675.9903,3.656499,2.890184,3.452889,4.850657,-3.002391,-4.049607,-7.322975,4929.8572,2.328473,1.138003,1.930889,2.716379,-0.990939,-1.535803,-2.717095,5015.4185,2.294607,1.151939,1.894785,3.031179,-0.970807,-1.448102,-2.769555,27479.4756,4.233555,5.535418,6.46963,7.7525,-6.105736,-9.163992,-14.482854,24220.8364,4.074235,4.947823,5.851829,7.631596,-5.306877,-7.843633,-14.075405,5.0
157138.043,3.987163,34.077522,43.95818,62.463533,-26.997859,-39.451825,-138.467803,144960.0,3.587231,32.248583,41.841553,55.913751,-24.735592,-34.500832,-129.574284,15154.9756,3.454494,3.036068,3.634299,4.607332,-3.065009,-4.183634,-6.990703,14768.917,3.307104,2.968445,3.620645,4.478961,-2.95514,-3.958675,-6.870227,4222.6885,2.261763,0.998046,1.682032,2.289328,-0.855298,-1.257339,-2.427479,3811.5442,2.168894,0.89789,1.546248,2.124875,-0.759113,-1.089802,-2.236159,22753.9033,3.773728,4.686773,5.796212,6.395746,-4.982008,-7.081129,-9.394496,23762.5019,3.740341,4.900738,6.292032,7.224943,-5.251851,-7.80733,-11.332465,104261.3438,3.564511,22.736417,28.944229,42.393466,-17.036094,-22.852193,-99.414376,86277.4961,3.496654,18.039225,22.080775,33.021849,-13.869195,-18.995605,-66.114513,18404.0816,3.767362,3.627283,4.237723,5.957898,-3.741505,-5.14537,-10.333278,14659.6377,3.683717,2.880012,3.397589,4.733716,-2.989896,-4.116785,-7.176042,4928.6016,2.335612,1.139889,1.95495,2.943503,-0.990714,-1.52066,-3.011882,4999.0276,2.298869,1.134616,1.871106,2.769364,-0.984165,-1.479108,-2.71505,27439.5235,4.249025,5.516431,6.439366,7.610131,-6.114783,-9.223582,-15.007716,24187.2969,4.103222,4.916142,5.809038,6.986934,-5.340978,-7.91015,-12.993325,5.0
157000.1094,3.985627,33.979182,43.253266,57.925821,-26.942625,-39.031552,-143.849307,144960.0,3.587231,32.168094,42.038914,55.02048,-24.817636,-36.253975,-151.904481,15228.271,3.461099,3.024352,3.679481,4.466463,-3.062249,-4.172338,-6.445775,14833.5537,3.320533,2.963027,3.62894,4.369176,-2.945873,-4.019966,-7.029016,4249.2459,2.271571,1.004673,1.682764,2.362789,-0.857529,-1.259153,-2.571521,3822.9849,2.168502,0.906876,1.527368,2.21179,-0.75047,-1.111843,-2.162857,22935.9433,3.787844,4.683085,5.871023,6.542599,-4.938727,-7.096737,-9.824841,23894.5713,3.757375,4.860604,6.395626,7.299928,-5.22708,-7.778991,-11.8899,103761.7617,3.547767,22.777277,28.736537,39.797169,-16.91483,-23.458011,-79.819696,86076.2969,3.490366,18.07914,22.049304,31.661199,-13.771823,-18.977053,-55.736545,18494.3628,3.793614,3.600083,4.226189,5.609271,-3.738676,-5.163041,-8.880754,14758.8755,3.697462,2.870026,3.430934,4.564352,-2.982213,-4.056649,-6.548162,4957.7293,2.345062,1.140602,1.957272,2.813748,-0.994882,-1.516085,-2.990515,5036.3672,2.309845,1.147537,1.903885,3.12343,-0.97814,-1.455024,-3.23653,27560.2617,4.270176,5.449403,6.482162,7.973639,-6.11847,-9.220201,-15.623999,24349.6962,4.122199,4.888856,5.833018,7.34457,-5.325262,-7.977741,-13.702882,5.0
157312.2071,3.995915,34.213324,43.53553,56.223657,-27.167149,-38.413315,-134.125049,145161.7187,3.593457,32.278402,42.185809,55.165436,-24.916342,-35.554303,-148.313224,15154.2295,3.454711,2.996436,3.654277,4.729611,-3.050214,-4.204622,-6.651486,14809.0054,3.319865,2.943273,3.634872,4.549227,-2.941769,-4.030182,-6.813112,4230.7893,2.263636,0.993473,1.676986,2.435157,-0.86196,-1.235146,-2.626265,3794.9571,2.159427,0.90327,1.557529,2.138647,-0.759805,-1.103857,-2.218051,22830.128,3.77918,4.629523,5.790002,6.411567,-4.999194,-7.119127,-9.783874,23808.3105,3.745264,4.833865,6.266054,7.305719,-5.25024,-7.76491,-11.665668,103531.0703,3.547071,22.714266,28.69137,43.368466,-17.105023,-22.880172,-86.341596,86611.5625,3.510306,18.053938,21.999984,29.214712,-13.831501,-18.767901,-65.415533,18457.607,3.779368,3.595916,4.20891,5.924814,-3.732308,-5.177073,-9.846769,14642.7451,3.674522,2.848001,3.36343,4.406882,-2.972553,-4.102146,-7.109359,4936.4133,2.337287,1.131573,1.946092,2.996392,-1.000942,-1.505461,-2.872112,5017.0607,2.305353,1.141306,1.906788,3.01393,-0.985788,-1.422681,-2.88274,27488.543,4.249924,5.446575,6.466114,8.027259,-6.157003,-9.128653,-13.932085,24213.4145,4.097549,4.86704,5.805724,7.283939,-5.37996,-7.861741,-11.928875,5.0
156913.3164,3.987956,33.980999,43.379785,56.389656,-26.927523,-38.698378,-141.020574,145032.4688,3.588524,32.179853,42.081764,53.102125,-24.723615,-35.732392,-160.866719,15193.3642,3.460711,3.034479,3.627159,4.66962,-3.052315,-4.112357,-6.357711,14812.1182,3.318607,2.966075,3.65692,4.39929,-2.946438,-3.96485,-6.47396,4234.1389,2.269911,0.99591,1.694655,2.430719,-0.845253,-1.279732,-2.293922,3814.6992,2.171506,0.898167,1.526939,2.093835,-0.745,-1.069462,-1.979183,22851.75,3.788221,4.684368,5.775823,6.473938,-4.945408,-7.041283,-9.498705,23800.3975,3.752085,4.884654,6.340499,7.361765,-5.217439,-7.722831,-12.784012,104112.1797,3.563736,22.882721,28.369732,40.921067,-16.875358,-23.390054,-84.418066,86147.2929,3.49755,18.02122,21.920692,33.196681,-13.835596,-18.783634,-64.574444,18499.3848,3.788876,3.633296,4.246637,5.72784,-3.762184,-5.0792,-9.216622,14724.8306,3.69642,2.880968,3.379768,4.745923,-2.981066,-4.13903,-7.70048,4939.709,2.343281,1.13214,1.9751,2.901988,-0.985186,-1.51704,-2.741806,5019.8677,2.309801,1.136615,1.90026,2.86598,-0.968953,-1.460601,-2.913719,27557.247,4.271319,5.516609,6.454989,7.732325,-6.080444,-9.207268,-15.017769,24269.8325,4.114634,4.922323,5.883146,7.687518,-5.310311,-7.83721,-12.142991,5.0
157104.1016,3.989053,34.113555,43.442084,60.70029,-27.019104,-37.959009,-144.422868,144945.8047,3.586322,32.261901,42.343444,57.008835,-24.783852,-35.381255,-129.059284,15256.4556,3.465994,3.007369,3.660079,4.597177,-3.08064,-4.134268,-6.410899,14860.3525,3.322341,2.939953,3.626373,4.573613,-2.95786,-3.997034,-6.488741,4246.969,2.272323,0.999802,1.68356,2.365697,-0.854349,-1.249557,-2.16007,3825.593,2.17279,0.90154,1.535894,2.430711,-0.752327,-1.106119,-2.082004,22909.9033,3.787059,4.643722,5.831686,6.591097,-4.978912,-6.957583,-9.496216,23899.2216,3.758453,4.835819,6.295194,7.380858,-5.219839,-7.639514,-12.278689,104113.6015,3.561403,22.8461,28.740112,43.706632,-17.069025,-22.977377,-80.290745,86511.5586,3.506237,18.12729,22.06286,35.320637,-13.922136,-19.216276,-54.345896,18529.0376,3.789746,3.601678,4.174096,5.616735,-3.758426,-5.169371,-8.408414,14743.1084,3.689023,2.861774,3.349456,4.88671,-2.996624,-4.058478,-6.742311,4949.9907,2.343851,1.137763,1.960331,2.988813,-0.989863,-1.528078,-2.733909,5044.4624,2.316112,1.138155,1.932643,2.79697,-0.978041,-1.425825,-3.032951,27565.9258,4.259714,5.463631,6.476945,8.057369,-6.119882,-9.061809,-15.669872,24305.4116,4.108085,4.880649,5.81925,7.382105,-5.352606,-7.862308,-12.576409,5.0
182750.2034,62.306612,33.42881,41.165822,46.959335,-23.654604,-32.346669,-118.72341,176063.0327,38.109492,33.574444,41.756842,46.987978,-21.843005,-31.788826,-125.177076,20271.8022,8.835038,3.400055,4.127512,4.719527,-2.872715,-3.804275,-6.655184,20296.0119,8.422282,3.408879,4.152189,4.809987,-2.837725,-3.737175,-6.066459,5070.3637,3.896472,1.037148,1.409102,1.879085,-0.674526,-0.975942,-2.011019,4958.271,3.800388,0.992456,1.365962,1.901812,-0.630246,-0.954381,-2.002746,28043.0071,9.755326,5.013931,5.91491,6.73568,-4.343451,-6.05854,-8.202768,29116.3799,9.418468,5.217171,6.298257,7.064583,-4.5801,-6.504159,-10.721577,125988.9917,46.064713,23.172475,28.065939,33.708374,-14.742545,-19.817635,-67.338078,105710.549,41.265326,17.656271,20.632225,24.334312,-12.025656,-16.321991,-48.189199,24039.5303,10.31818,3.986531,4.671306,5.837815,-3.480574,-4.712545,-8.279762,19528.1118,9.768369,3.174849,3.717534,4.870868,-2.8087,-3.76222,-7.533969,6980.3841,4.34986,1.414616,1.977859,2.698773,-0.891884,-1.352836,-3.069244,7360.7344,4.502782,1.487543,2.14574,3.080407,-0.895563,-1.325106,-2.98186,32310.0859,12.44432,5.546225,6.482729,7.89588,-5.199463,-7.502627,-12.98293,28987.3833,11.904136,5.096217,5.936143,7.139551,-4.570557,-6.500442,-12.290042,5.0
